Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,3150301,,3150301,,22334095,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,12904917,,12904917,,60234683,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,583,,583,,4246,,,0
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,3242624,,3242624,,21934718,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,3280701,,3280701,,19026796,,,0
H5,2017,2017,2017,4,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,3280701,,3280701,,19026796,,,0
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,795522,,795522,,5300988,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,91807,,91807,,552144,,,0
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,23036069,,23036069,,179327056,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,860355,,860355,,5719406,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,59310,,59310,,286855,,,0
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,14337519,,14337519,,63162475,,,0
H5,2017,2017,2017,4,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,32397713,,32397713,,171926047,,,6
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,356422,,356422,,1490628,,,0
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,114086,,114086,,413625,,,0
H5,2017,2017,2017,4,0,3,Re-Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,1266,,1266,,12412,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,152,,152,,571,,,0
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,152,,152,,571,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,2352501,,2352501,,20181592,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,832,,832,,6837,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,1345,,1345,,33600,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,346806,,346806,,1116740,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,5121413,,5121413,,27507635,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,2015483,,2015483,,10097509,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,38022,,38022,,294525,,,6
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,1251810,,1251810,,9302015,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,1987767,,1987767,,12596525,,,0
H5,2017,2017,2017,4,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,1987767,,1987767,,12596525,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,60006,,60006,,312707,,,0
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,785373,,785373,,5240726,,,0
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,149384,,149384,,1766320,,,6
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,3704057,,3704057,,31342454,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,655520,,655520,,881232,,,0
H5,2017,2017,2017,4,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,11024,,11024,,127709,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,872494,,872494,,5741893,,,0
H5,2017,2017,2017,4,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,61266,,61266,,252995,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,31,,31,,216,,,0
H5,2017,2017,2017,4,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,31,,31,,216,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,227707,,227707,,1388135,,,0
H5,2017,2017,2017,4,0,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,249472,,249472,,3477144,,,0
H5,2017,2017,2017,4,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,1535204,,1535204,,8919324,,,6
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,4934109,,4934109,,25437078,,,0
H5,2017,2017,2017,4,0,3,Re-Export,842,USA,USA,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,23743,,23743,,137243,,,0
H5,2017,2017,2017,4,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,9720524,,9720524,,43419623,,,6
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,48524,,48524,,345374,,,0
H5,2017,2017,2017,4,0,3,Re-Export,842,USA,USA,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,110,,110,,3590,,,0
H5,2017,2017,2017,4,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,156854,,156854,,869333,,,6
H5,2017,2017,2017,4,0,2,Export,842,USA,USA,710,South Africa,ZAF,,,,,,,,1806,Chocolate and other food preparations containing cocoa,8,Weight in kilograms,,,174193,,174193,,998772,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,358,,358,,7020,,,2
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,358,,358,,7020,,,2
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,230069791,,1103972636,,,2
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,407031,,407031,,3680860,,,2
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,16192173,,29538440,,,2
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,12617775,,81802125,,,2
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,99653,,847110,,,2
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,150108,,1389792,,,2
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,214565819,,856194408,,,2
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,19041695,,78820913,,,6
H5,2017,2017,2017,4,0,4,Re-Import,251,France,FRA,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,19041695,,78820913,,,6
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,25530689,,20232820,,,6
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,1009940,,25139362,,,2
H5,2017,2017,2017,4,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,9736426,,82656217,,,6
H5,2017,2017,2017,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",1,No Quantity,,,0,,162480564,,1802393224,,,6
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,9835,,9835,,17648,,,0
H5,2017,2017,2017,4,0,2,Export,710,South Africa,ZAF,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,18149762,,18149762,,35725030,,,6
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,853970,,853970,,22085587,,,0
H5,2017,2017,2017,4,0,2,Export,710,South Africa,ZAF,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,27149182,,27149182,,18043928,,,0
H5,2017,2017,2017,4,0,1,Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,253971,,253971,,562022,,,0
H5,2017,2017,2017,4,0,4,Re-Import,710,South Africa,ZAF,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",7,Volume in litres,,,253971,,253971,,562022,,,0
